category,display_name,id,cfs,definition,source,time,method,formula,equipment,link
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanba3,"Average Obstructive Apnea length w/ arousals (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanba4,"Average Obstructive Apnea length w/ arousals (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanba5,"Average Obstructive Apnea length w/ arousals (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanbp,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanbp2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanbp3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanbp4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanbp5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanoa,"Average Obstructive Apnea length w/ arousals (NREM, Other, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanoa2,"Average Obstructive Apnea length w/ arousals (NREM, Other, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanoa3,"Average Obstructive Apnea length w/ arousals (NREM, Other, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanoa4,"Average Obstructive Apnea length w/ arousals (NREM, Other, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanoa5,"Average Obstructive Apnea length w/ arousals (NREM, Other, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanop,"Average Obstructive Apnea length (NREM, Other, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanop2,"Average Obstructive Apnea length (NREM, Other, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanop3,"Average Obstructive Apnea length (NREM, Other, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanop4,"Average Obstructive Apnea length (NREM, Other, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoanop5,"Average Obstructive Apnea length (NREM, Other, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarba,"Average Obstructive Apnea length w/ arousals (REM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarba2,"Average Obstructive Apnea length w/ arousals (REM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarba3,"Average Obstructive Apnea length w/ arousals (REM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarba4,"Average Obstructive Apnea length w/ arousals (REM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarba5,"Average Obstructive Apnea length w/ arousals (REM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarbp,"Average Obstructive Apnea length (REM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarbp2,"Average Obstructive Apnea length (REM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarbp3,"Average Obstructive Apnea length (REM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarbp4,"Average Obstructive Apnea length (REM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarbp5,"Average Obstructive Apnea length (REM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoaroa,"Average Obstructive Apnea length w/ arousals (REM, Other, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoaroa2,"Average Obstructive Apnea length w/ arousals (REM, Other, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoaroa3,"Average Obstructive Apnea length w/ arousals (REM, Other, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoaroa4,"Average Obstructive Apnea length w/ arousals (REM, Other, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoaroa5,"Average Obstructive Apnea length w/ arousals (REM, Other, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarop,"Average Obstructive Apnea length (REM, Other, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarop2,"Average Obstructive Apnea length (REM, Other, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarop3,"Average Obstructive Apnea length (REM, Other, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarop4,"Average Obstructive Apnea length (REM, Other, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avoarop5,"Average Obstructive Apnea length (REM, Other, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,oavgdur,Average obstructive apnea length,CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbp,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbp2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbp3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbp4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbp5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbpa,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbpa2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbpa3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbpa4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrbpa5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrop,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrop2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrop3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrop4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunrop5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunropa,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunropa2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunropa3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunropa4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avunropa5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avurbp,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avurbp2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avurbp3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avurbp4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,avurbp5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
