category,display_name,id,shhs,definition,source,time,method,formula,equipment,link
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarbp3,"Number of Obstructive Apnea (REM, Back, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarbp4,"Number of Obstructive Apnea (REM, Back, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarbp5,"Number of Obstructive Apnea (REM, Back, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oaroa,"Number of Obstructive Apnea w/ arousals (REM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oaroa2,"Number of Obstructive Apnea w/ arousals (REM, Other, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oaroa3,"Number of Obstructive Apnea w/ arousals (REM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oaroa4,"Number of Obstructive Apnea w/ arousals (REM, Other, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oaroa5,"Number of Obstructive Apnea w/ arousals (REM, Other, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarop,"Number of Obstructive Apnea (REM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarop2,"Number of Obstructive Apnea (REM, Other, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarop3,"Number of Obstructive Apnea (REM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarop4,"Number of Obstructive Apnea (REM, Other, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleep apnea events,osaevent,oarop5,"Number of Obstructive Apnea (REM, Other, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnba,"Obstructive Apnea per hour w/ arousals (NREM, Back, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnba2,"Obstructive Apnea per hour w/ arousals (NREM, Back, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnba3,"Obstructive Apnea per hour w/ arousals (NREM, Back, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnba4,"Obstructive Apnea per hour w/ arousals (NREM, Back, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnba5,"Obstructive Apnea per hour w/ arousals (NREM, Back, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnbp,"Obstructive Apnea per hour (NREM, Back, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnbp2,"Obstructive Apnea per hour (NREM, Back, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnbp3,"Obstructive Apnea per hour (NREM, Back, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnbp4,"Obstructive Apnea per hour (NREM, Back, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnbp5,"Obstructive Apnea per hour (NREM, Back, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnoa,"Obstructive Apnea per hour w/ arousals (NREM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnoa2,"Obstructive Apnea per hour w/ arousals (NREM, Other, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnoa3,"Obstructive Apnea per hour w/ arousals (NREM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnoa4,"Obstructive Apnea per hour w/ arousals (NREM, Other, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnoa5,"Obstructive Apnea per hour w/ arousals (NREM, Other, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnop,"Obstructive Apnea per hour (NREM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnop2,"Obstructive Apnea per hour (NREM, Other, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Obstructive sleeps apneas/hour,osaperhr,oardnop3,"Obstructive Apnea per hour (NREM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
